TradeId|Delta|Gamma|Vega|Pnl|PnlDelta|PnlVega
267|7736.4|414.29271052295377|7672.102471375266|850.3610247137526|773.64|76.72102471375266
268|2310.62|-199.565375623995|356.9705212961957|234.631705212962|231.06200000000004|3.5697052129619573
269|-3131.1|43.99100161815488|616.0386493529234|-306.94961350647117|-313.1100000000004|6.160386493529233
270|0.0|0.0|0.0|0.0|0.0|0.0
271|-0.8999999999999998|-0.08305887003534217|0.2683795608212186|-0.08731620439178787|-0.09000000000000007|0.002683795608212186
272|141.66000000000014|7.088675800379572|58.73292767857018|14.753329276785733|14.16600000000003|0.5873292767857018
273|3274.2399999999993|90.17678167791618|-3086.332973749293|296.5606702625073|327.42400000000026|-30.863329737492933
274|7402.4|-431.4764352184565|-6189.09918697783|678.3490081302223|740.2400000000006|-61.890991869778304
275|1613.2800000000002|19.67668753698842|1010.0213436833262|171.42821343683352|161.32800000000026|10.100213436833263
276|1958.0000000000002|-56.657980673006016|1882.9126470617948|214.62912647061816|195.8000000000002|18.829126470617947
277|-890.8800000000001|-46.61219961504664|276.1641680758793|-86.32635831924124|-89.08800000000004|2.761641680758793
278|-1384.4799999999993|116.54893167093199|-955.208277603907|-148.00008277603908|-138.448|-9.55208277603907
279|-2882.7400000000002|167.1396952208698|2195.5996952108103|-266.318003047892|-288.27400000000006|21.955996952108105
280|-1992.32|-147.69186435964755|1139.0284744939206|-187.841715255061|-199.2320000000002|11.390284744939207
281|884.6599999999994|51.43058651295126|625.1399814178575|94.71739981417865|88.46600000000008|6.251399814178575
282|17120.6|781.7376143542198|9331.246973284198|1805.3724697328423|1712.0600000000004|93.31246973284199
283|2246.04|-182.49382599165898|-995.4093586081397|214.64990641391876|224.60400000000016|-9.954093586081397
284|3913.1400000000003|138.28793891510145|365.43190186346766|394.9683190186348|391.31400000000014|3.6543190186346766
285|3820.3199999999997|85.34172743198182|-2662.8763081088127|355.40323691891194|382.0320000000001|-26.628763081088128
286|12431.900000000001|195.85429434868337|-5579.974645146165|1187.3902535485408|1243.1900000000026|-55.79974645146165
287|-3507.8399999999992|206.38345620742206|1022.6019764871882|-340.5579802351285|-350.7840000000004|10.226019764871882
288|4330.160000000001|-59.31647469222047|742.0661263622884|440.43666126362325|433.01600000000036|7.420661263622884
289|-277.4|26.04226594191086|83.28870756512266|-26.907112924348798|-27.740000000000023|0.8328870756512267
290|-4051.68|-287.5325837772261|2470.108520583393|-380.4669147941664|-405.16800000000035|24.70108520583393
291|-5250.779999999999|33.62905053900194|-2935.2336962612967|-554.4303369626138|-525.0780000000008|-29.352336962612966
292|10987.2|-693.0136146475108|-9948.005901955687|999.2399409804441|1098.720000000001|-99.48005901955686
293|1140.040000000001|-63.79495463045683|642.1927442549099|120.4259274425493|114.00400000000019|6.4219274425491
294|-3588.5|250.77364220216006|-3552.4419150242534|-394.3744191502431|-358.8500000000006|-35.52441915024254
295|1111.66|99.8569551686529|206.27814431236692|113.22878144312371|111.16600000000004|2.062781443123669
296|4450.36|-146.2695504225555|2359.857146464483|468.63457146464543|445.0360000000006|23.59857146464483
297|-406.40000000000003|25.683356352231204|337.1336649930764|-37.26866335006928|-40.64000000000004|3.371336649930764
298|1899.6000000000001|91.26991177115266|-1883.950959099045|171.12049040900988|189.96000000000032|-18.83950959099045
299|-3343.560000000001|249.4103336998425|3337.6647056700326|-300.97935294330017|-334.3560000000005|33.37664705670033
300|1827.1400000000003|-41.89367776451283|-690.2929883041417|175.81107011695872|182.71400000000014|-6.902929883041416
301|284.5999999999999|-0.8155136580219361|-139.42208138959862|27.06577918610402|28.460000000000008|-1.3942208138959862
302|-637.5999999999999|-16.567425847469377|595.3536040383975|-57.80646395961614|-63.76000000000011|5.953536040383975
303|97.92|8.045184403728292|-49.199571115559564|9.300004288844415|9.79200000000001|-0.49199571115559565
304|-1090.559999999999|82.86575261200734|-101.36010132510421|-110.069601013251|-109.05599999999995|-1.013601013251042
305|0.0|0.0|0.0|0.0|0.0|0.0
306|-1437.92|-90.86335298428432|224.68557975461792|-141.54514420245383|-143.792|2.2468557975461794
307|-2293.720000000002|73.52808151343974|961.6281963559289|-219.7557180364411|-229.37200000000038|9.61628196355929
308|6578.000000000001|563.4742067889465|3360.5073902531753|691.4050739025328|657.800000000001|33.60507390253176
309|1546.2000000000014|-53.59370812849583|-318.5629788353321|151.434370211647|154.62000000000032|-3.185629788353321
310|9713.359999999999|-352.26896287766453|859.6584963626731|979.9325849636278|971.3360000000011|8.59658496362673
311|-1182.96|39.48879438687357|395.8024751313173|-114.33797524868694|-118.29600000000012|3.958024751313173
312|18661.760000000002|62.03799012485056|-18611.040063829078|1680.0655993617106|1866.1760000000013|-186.11040063829077
313|-3360.8799999999997|57.047442369472776|-1332.5973890068856|-349.41397389006903|-336.0880000000002|-13.325973890068855
314|12203.460000000001|-120.9701575087075|1056.2547791673835|1230.908547791676|1220.3460000000023|10.562547791673834
315|1002.2600000000009|34.44370829238915|-925.7727778075056|90.96827222192519|100.22600000000024|-9.257727778075056
316|4337.8|65.18132974098839|-4140.710426838997|392.37289573161047|433.7800000000004|-41.407104268389965
317|5300.459999999999|475.9487581007848|-3443.791653405751|495.60808346594297|530.0460000000005|-34.43791653405751
318|898.8000000000001|-60.118195499146445|460.1087510305939|94.48108751030601|89.88000000000007|4.601087510305939
319|-636.0000000000006|56.591336817592335|36.39612663975063|-63.236038733602584|-63.60000000000009|0.36396126639750626
320|7077.0|-417.1166233891221|3242.5358142062914|740.1253581420633|707.7000000000004|32.42535814206291
321|-5055.12|-335.86912788934194|1893.505914271702|-486.5769408572832|-505.5120000000002|18.93505914271702
322|-357.2400000000003|-35.50779191567115|-93.67821919653467|-36.660782191965396|-35.724000000000046|-0.9367821919653467
323|152.0|5.565309340742043|19.272972977083963|15.392729729770842|15.200000000000003|0.19272972977083963
324|-2891.5199999999995|-233.40541140453576|1447.4049589490778|-274.6779504105092|-289.152|14.474049589490779
325|-1079.76|-41.26719579661239|-685.8117080773391|-114.83411708077341|-107.97600000000001|-6.858117080773391
326|-2080.0|125.00537905869864|1669.156345850312|-191.30843654149703|-208.00000000000014|16.69156345850312
327|-5711.16|443.19647557131884|-598.6250031442518|-577.1022500314435|-571.116000000001|-5.986250031442518
328|1925.6|12.00409914993121|1750.4483862916693|210.06448386291675|192.56000000000006|17.504483862916693
329|1705.44|126.27144426048388|616.0993510706982|176.70499351070725|170.54400000000027|6.160993510706982
330|-2045.119999999999|-100.66970874084348|1025.9698461339538|-194.2523015386606|-204.5120000000001|10.259698461339537
331|14731.92|-1098.9027418714481|11319.82900971164|1586.3902900971184|1473.192000000002|113.19829009711641
332|-1065.3999999999985|14.170361636926403|395.3966951536555|-102.58603304846338|-106.53999999999994|3.953966951536555
333|1363.5600000000002|53.91040013009753|-1137.0635257991999|124.9853647420081|136.3560000000001|-11.370635257992
334|13224.960000000001|-803.5795667183324|-5671.224303577125|1265.7837569642306|1322.496000000002|-56.71224303577125
335|-1072.42|-94.68488916105434|51.652302200065954|-106.72547697799952|-107.24200000000017|0.5165230220006596
336|539.6|-40.47124364105742|-266.7317209201291|51.29268279079877|53.960000000000065|-2.6673172092012907
337|-2615.08|-233.6145934987707|338.9327480492361|-258.11867251950787|-261.5080000000002|3.389327480492361
338|13297.68|1276.3285581407936|-11592.481036581747|1213.8431896341835|1329.768000000001|-115.92481036581746
339|16022.960000000001|-1378.0124066513317|-6983.800303260206|1532.4579969674003|1602.2960000000023|-69.83800303260206
340|-16219.699999999999|1556.5237455616198|-9946.725147821313|-1721.4372514782142|-1621.9700000000012|-99.46725147821313
341|3331.0|41.09882073249572|-857.0718854908091|324.5292811450923|333.10000000000036|-8.570718854908092
342|2768.36|-1.8469876488392936|-1943.8006827565148|257.39799317243535|276.83600000000047|-19.438006827565147
343|-2446.52|223.2505917456203|478.6026170165658|-239.86597382983442|-244.65200000000007|4.786026170165658
344|324.0|-24.255230031549058|262.41391061009404|35.02413910610094|32.4|2.6241391061009405
345|-372.95999999999987|11.05284589836681|312.41737224111074|-34.17182627758893|-37.296000000000035|3.1241737224111077
346|12860.16|1126.763678879252|-7896.546644322446|1207.0505335567761|1286.0160000000005|-78.96546644322446
347|-79.25999999999992|-7.6390266734301315|-31.61600106699337|-8.24216001066993|-7.9259999999999975|-0.3161600106699337
348|-3100.0199999999995|-156.82704209159243|1360.844228671326|-296.3935577132868|-310.00200000000007|13.60844228671326
349|-11865.359999999999|687.6303716512261|643.5814592142485|-1180.1001854078588|-1186.5360000000012|6.435814592142485
350|-11623.919999999998|-586.1641499551491|7627.335330040744|-1086.118646699594|-1162.3920000000014|76.27335330040745
351|-5308.200000000001|517.7198853529231|-3975.3959653782913|-570.5739596537836|-530.8200000000007|-39.753959653782914
352|14316.500000000002|-710.4814471681357|-1746.9776206625602|1414.1802237933757|1431.6500000000012|-17.469776206625603
353|521.0400000000004|20.86016143820231|-43.472722883771816|51.66927277116243|52.10400000000015|-0.4347272288377182
354|375.24|18.751963747897065|-18.58332075953584|37.33816679240468|37.524000000000036|-0.1858332075953584
355|3348.5|29.57841346202709|1470.9243490546614|349.55924349054715|334.85000000000053|14.709243490546614
356|2438.0|150.26958737835858|611.0977918645968|249.91097791864632|243.80000000000035|6.110977918645968
357|-3690.2399999999993|-276.8954992119616|2610.014237544974|-342.9238576245508|-369.02400000000057|26.100142375449742
358|2163.6|-151.70505041099324|-456.14084428681537|211.7985915571321|216.36000000000027|-4.561408442868154
359|3308.9999999999986|-196.66499106621413|1564.2431415607814|346.5424314156081|330.9000000000003|15.642431415607815
360|-976.6399999999993|-29.201288026510674|451.21074285354086|-93.15189257146454|-97.66399999999994|4.512107428535408
361|216.09999999999997|12.253650920116417|-7.934653701356616|21.53065346298646|21.610000000000028|-0.07934653701356617
362|-469.56000000000006|40.196680201156674|312.4636316849887|-43.83136368315017|-46.95600000000006|3.124636316849887
363|208.2|-18.764074875925086|-104.21573985609123|19.777842601439122|20.820000000000036|-1.0421573985609123
364|-8429.960000000001|112.78763708031643|5498.384977034406|-788.0121502296574|-842.9960000000015|54.98384977034406
365|-10537.82|637.0835151390274|1637.5742441928294|-1037.4062575580724|-1053.7820000000006|16.375742441928296
366|-2054.4|-12.764647687252573|-307.276610100043|-208.5127661010008|-205.44000000000037|-3.07276610100043
367|18723.38|1198.3096597369552|11702.284626269255|1989.3608462626928|1872.3380000000002|117.02284626269255
368|129.80000000000013|-7.057297908493531|123.158901577762|14.211589015777635|12.980000000000015|1.23158901577762
369|-5050.780000000001|305.57909053477823|-3274.0490081206476|-537.8184900812072|-505.0780000000007|-32.740490081206474
370|3725.5|59.8465662511535|-2428.8630422870688|348.26136957712987|372.5500000000006|-24.28863042287069
371|-2932.4999999999995|-231.6292082565102|-2126.597456358966|-314.5159745635899|-293.2500000000002|-21.265974563589662
372|751.0799999999999|-18.019607170123326|-473.62754027847905|70.37172459721529|75.10800000000008|-4.73627540278479
373|9218.76|-20.553305467571406|1296.298970810937|934.8389897081104|921.876000000001|12.962989708109369
374|7017.84|442.6598922284896|4085.2279000706544|742.6362790007072|701.7840000000007|40.852279000706545
375|3155.4|83.91576427768305|-2538.620885869958|290.15379114130087|315.5400000000005|-25.38620885869958
376|1792.4600000000003|-131.75105483552528|-200.91532449105247|177.2368467550897|179.2460000000002|-2.0091532449105247
377|-10892.880000000001|-881.5789490083088|10193.57243709737|-987.3522756290267|-1089.2880000000005|101.9357243709737
378|241.5200000000002|6.166473836652924|30.21171799432075|24.454117179943243|24.152000000000037|0.3021171799432075
379|-1493.2199999999998|-129.22537931120996|-718.9016284622977|-156.51101628462294|-149.32199999999997|-7.189016284622977
380|-2239.6800000000003|196.17864212175826|1440.864281458402|-209.55935718541622|-223.96800000000025|14.40864281458402
381|2197.14|174.38839046850748|-103.1163463840287|218.68283653616004|219.71400000000034|-1.0311634638402871
382|3308.3200000000006|268.13763705470495|-382.9722381625944|327.0022776183742|330.83200000000016|-3.829722381625944
383|6022.759999999999|-19.528181150967335|-1822.3801150284962|584.0521988497154|602.2760000000004|-18.223801150284963
384|3003.5600000000004|-237.1653899898244|2548.8182362310013|325.8441823623101|300.3560000000001|25.488182362310013
385|6642.240000000001|461.3947247660853|-3719.5338033927583|627.0286619660727|664.2240000000003|-37.195338033927584
386|6070.4|569.1207423416097|2145.25360837167|628.4925360837178|607.0400000000011|21.4525360837167
387|-8209.96|654.7441606917774|1210.8242473373575|-808.8877575266274|-820.996000000001|12.108242473373576
388|12758.5|-171.6477598478508|5285.48345850318|1328.7048345850326|1275.8500000000008|52.8548345850318
389|-3725.92|141.93715852650655|3172.2398861452866|-340.86960113854747|-372.5920000000003|31.722398861452866
390|-960.5000000000001|56.42985540575814|-334.37909594342744|-99.39379095943437|-96.0500000000001|-3.3437909594342745
391|-4024.6800000000017|98.41397917535227|-3602.3521593523174|-438.49152159352406|-402.46800000000087|-36.02352159352318
392|9179.02|517.9133006509929|6306.417036892532|980.9661703689262|917.9020000000008|63.064170368925325
393|7.200000000000006|-0.3895049344363095|-3.49753203568357|0.6850246796431655|0.7200000000000012|-0.0349753203568357
394|-3238.8999999999996|-106.42440196481817|677.626367842669|-317.1137363215738|-323.8900000000005|6.77626367842669
395|-1305.9200000000012|-67.22152325925947|-143.35682947185666|-132.0255682947187|-130.59200000000016|-1.4335682947185666
396|-884.9000000000008|54.941656741725616|164.9076015730031|-86.84092398427018|-88.49000000000021|1.649076015730031
397|-7882.24|336.2484086474777|152.92375384519607|-786.6947624615489|-788.2240000000008|1.5292375384519608
398|588.7|-37.44179499837272|-142.5330912442272|57.44466908755783|58.8700000000001|-1.425330912442272
399|-7814.400000000001|-285.9621354671507|7016.913436637281|-711.2708656336283|-781.4400000000011|70.16913436637282
400|2757.7600000000007|-103.70933700633026|2554.542942329913|301.3214294232994|275.77600000000024|25.54542942329913
401|-71.86000000000007|-4.156555155984417|-22.078130561370784|-7.40678130561372|-7.1860000000000115|-0.22078130561370785
402|-2254.3199999999997|212.97243736918034|1236.1282064159948|-213.07071793584043|-225.4320000000004|12.361282064159948
403|1141.7600000000002|100.83269417153414|493.8918544627051|119.1149185446272|114.17600000000014|4.938918544627051
404|-552.4800000000005|-4.8197385237643875|-193.55989361855595|-57.18359893618563|-55.248000000000076|-1.9355989361855594
405|-2191.44|-188.38043564351906|-1749.0121235705362|-236.6341212357056|-219.14400000000023|-17.490121235705363
406|-7036.26|675.6872684116819|6724.278528852077|-636.3832147114794|-703.6260000000001|67.24278528852078
407|3082.8800000000006|28.547993973062884|1171.7277277322564|320.0052772773229|308.2880000000003|11.717277277322564
408|9824.640000000001|458.8343709607933|-2572.2263109993883|956.7417368900076|982.4640000000014|-25.722263109993882
409|70.40000000000006|4.4933209046427685|42.12781177829405|7.461278117782955|7.040000000000014|0.42127811778294055
410|17777.160000000003|-499.60612267241595|231.7493515292724|1780.0334935152953|1777.7160000000026|2.317493515292724
411|-1603.0|125.02246747579021|454.0038991599644|-155.75996100840052|-160.30000000000015|4.540038991599644
412|9794.4|-767.7563575152609|7141.498266545155|1050.854982665452|979.4400000000005|71.41498266545156
413|-210.55999999999997|-11.03774669206463|-45.737001975450426|-21.513370019754515|-21.05600000000001|-0.45737001975450425
414|8396.64|68.92627935567343|-5153.600718256366|788.1279928174376|839.6640000000014|-51.536007182563665
415|4143.920000000001|107.24382893448056|-1161.8381601193898|402.7736183988068|414.3920000000007|-11.6183816011939
416|4015.359999999999|-110.31663707453626|1858.0726994252511|420.1167269942528|401.5360000000003|18.58072699425251
417|5824.5199999999995|-171.96117333037063|3145.756894301933|613.90956894302|582.4520000000007|31.45756894301933
418|-156.64000000000004|-2.737821009913726|147.1507012081037|-14.192492987918977|-15.664000000000014|1.471507012081037
419|798.8799999999997|71.15116313714041|-123.58828948196825|78.65211710518032|79.888|-1.2358828948196825
420|6826.400000000001|-181.77023870245586|-1214.3448625392355|670.4965513746081|682.6400000000004|-12.143448625392354
421|-11295.7|701.462440578733|4582.728760344157|-1083.742712396559|-1129.5700000000006|45.827287603441576
422|-146.40000000000012|6.426195206671027|45.71378827886171|-14.182862117211402|-14.640000000000018|0.45713788278861717
423|7628.5|223.51857740257|4544.382807045825|808.2938280704584|762.8500000000001|45.44382807045825
424|-3858.48|-267.15436766778174|2530.2011917055042|-360.545988082945|-385.848|25.302011917055044
425|-2655.06|253.7630303403502|1488.4898246556738|-250.6211017534433|-265.50600000000003|14.88489824655674
426|-2329.68|-32.34806939491088|-1747.557556321054|-250.4435755632107|-232.96800000000016|-17.47557556321054
427|-4723.38|-165.91380854091642|-2483.5044416695177|-497.173044416696|-472.3380000000008|-24.83504441669518
428|12590.76|511.579446773684|5331.04782925641|1312.3864782925646|1259.0760000000005|53.310478292564106
429|351.12|-31.671036794769645|80.87095120719148|35.92070951207197|35.11200000000006|0.8087095120719149
430|1802.3200000000002|177.6631250818227|58.619140813981836|180.81819140814002|180.2320000000002|0.5861914081398184
431|7461.999999999999|224.5985647400203|6945.2135468290135|815.6521354682911|746.200000000001|69.45213546829014
432|1618.7400000000014|93.74776183608006|-825.4006509919201|153.61999349008104|161.87400000000025|-8.2540065099192
433|698.24|-67.55233438878285|248.7120890694593|72.31112089069464|69.82400000000004|2.487120890694593
434|2838.7999999999997|-130.20053915055803|597.3004168127633|289.853004168128|283.88000000000034|5.973004168127633
435|-5356.8|-319.54030725217547|414.1678432508317|-531.5383215674925|-535.6800000000009|4.141678432508317
436|8458.38|771.4299918498799|6290.656786067805|908.7445678606789|845.8380000000009|62.90656786067805
437|-317.96000000000026|-8.426185272302892|-298.92105208188315|-34.785210520818886|-31.796000000000056|-2.9892105208188315
438|2148.9600000000005|-164.20999939027365|1486.2513844161303|229.75851384416148|214.89600000000019|14.862513844161304
439|7015.200000000001|-394.0121373442547|-2131.7742740699214|680.2022572593019|701.5200000000011|-21.317742740699213
440|-17390.18|-1539.1600270385777|-68.23246213879298|-1739.7003246213894|-1739.0180000000014|-0.6823246213879298
441|11969.280000000002|-213.0407790694127|-339.6583353878555|1193.5314166461228|1196.9280000000015|-3.396583353878555
442|2465.96|-121.81098312374787|-769.9381518122219|238.8966184818782|246.5960000000004|-7.69938151812222
443|-4112.2|213.14575256929166|-3608.071711785956|-447.3007171178597|-411.22000000000014|-36.08071711785956
444|5570.5599999999995|-489.0875851639767|4833.373796723276|605.3897379672327|557.0559999999999|48.333737967232764
445|-5025.280000000001|425.6047693007898|-3540.7956772751636|-537.9359567727523|-502.5280000000007|-35.40795677275164
446|11525.539999999999|62.00215059598207|8145.636328380331|1234.0103632838038|1152.5540000000005|81.45636328380331
447|-399.30000000000007|-8.42684580990495|-169.2966651954927|-41.62296665195496|-39.930000000000035|-1.692966651954927
448|-5088.16|-218.70873827139562|-4471.10724895088|-553.5270724895089|-508.81600000000014|-44.7110724895088
449|-8019.959999999999|-128.8487302382067|-5347.114576692708|-855.4671457669278|-801.9960000000008|-53.47114576692709
450|-7938.159999999999|-210.53589774364102|-4344.233300289292|-837.2583330028939|-793.8160000000009|-43.44233300289292
451|-5960.8|-454.14019258243985|-3920.949093942598|-635.2894909394269|-596.0800000000008|-39.20949093942598
452|10019.7|-113.10214829799332|634.1121512829063|1008.3111215128299|1001.9700000000008|6.341121512829063
453|525.7199999999985|19.68719214455417|347.16998844312315|56.04369988443119|52.57199999999996|3.4716998844312315
454|493.7600000000001|-9.752508332027867|-104.2035253853147|48.33396474614691|49.37600000000006|-1.042035253853147
455|4738.199999999999|-265.9291077949523|-3547.4931471008267|438.34506852899233|473.8200000000006|-35.47493147100827
456|3661.4400000000005|95.54774277780395|-1630.3177118978933|349.84082288102167|366.1440000000006|-16.303177118978933
457|-447.64|-25.70589589394364|-404.60456465410124|-48.810045646541084|-44.764000000000074|-4.046045646541012
458|3519.7799999999997|351.7356641638946|-2569.335517049714|326.2846448295033|351.9780000000004|-25.69335517049714
459|-313.6799999999997|-5.590429872098795|-210.31600741236696|-33.47116007412368|-31.368000000000013|-2.10316007412367
460|-306.2000000000003|25.55340154310037|-174.8129924215104|-32.36812992421514|-30.620000000000033|-1.7481299242151038
461|875.7999999999998|67.00408729363228|18.434062928045442|87.76434062928057|87.58000000000011|0.18434062928045442
462|-2554.159999999998|233.63173821559383|-2006.3413900256435|-275.47941390025653|-255.4160000000001|-20.063413900256435
463|-283.67999999999984|9.03117613936959|199.03478284791476|-26.37765217152089|-28.368000000000038|1.9903478284791476
464|-9836.340000000002|535.900848603925|-3950.290519501391|-1023.1369051950156|-983.6340000000017|-39.50290519501391
465|-7246.52|-620.0174239706984|1717.7003457338112|-707.4749965426624|-724.6520000000005|17.177003457338113
466|-270.90000000000026|4.0149075420098175|-29.97632414134461|-27.38976324141352|-27.090000000000074|-0.29976324141344607
467|17161.920000000002|1580.033593465976|-13125.337449093504|1584.938625509065|1716.1920000000002|-131.25337449093504
468|684.32|43.694168426821584|212.35655562749568|70.55556555627497|68.43200000000002|2.123565556274957
469|-1436.76|117.572757895512|-867.3123578821877|-152.34912357882206|-143.6760000000002|-8.673123578821878
470|234.7200000000002|-18.397951472605463|165.72922429782406|25.1292922429783|23.472000000000058|1.6572922429782406
471|-1523.0400000000002|110.88165264109844|-470.0518026282764|-157.0045180262829|-152.30400000000014|-4.700518026282764
472|-3268.380000000001|-47.363397927144874|-384.0556210565579|-330.67855621056606|-326.8380000000005|-3.8405562105655795
473|11714.939999999999|-513.897022103681|6486.329814766273|1236.3572981476639|1171.494000000001|64.86329814766273
474|491.67999999999984|29.892011867233347|357.35649087430477|52.74156490874307|49.16800000000003|3.5735649087430477
475|654.12|21.44611132814441|549.6545848289287|70.90854584828938|65.41200000000009|5.496545848289287
476|15146.8|27.25015896462371|-14791.533928339932|1366.764660716602|1514.6800000000014|-147.91533928339933
477|-2281.52|207.55250571551503|-486.69010167289247|-233.018901016729|-228.15200000000007|-4.866901016728924
478|-868.3999999999999|-48.90265200436316|-636.7572292690832|-93.20757229269088|-86.84000000000005|-6.367572292690832
479|-833.3000000000001|0.5757091923047456|488.81827731748336|-78.44181722682518|-83.33000000000001|4.888182773174834
480|-1013.4|-54.43013409090872|-364.9666975427872|-104.98966697542798|-101.3400000000001|-3.649666975427872
481|1648.9600000000003|25.407031284842308|800.2085696192183|172.89808569619248|164.8960000000003|8.002085696192184
482|1467.4399999999998|-137.63761234752536|1328.6392889347896|160.03039288934792|146.74400000000003|13.286392889347896
483|2115.0|20.904172795808993|32.92804742096742|211.82928047420984|211.50000000000017|0.32928047420967416
484|4281.76|290.8375142591548|2802.2013427672887|456.198013427673|428.1760000000001|28.02201342767289
485|3415.6800000000003|67.8673800464724|-495.7812416436757|336.6101875835634|341.56800000000015|-4.957812416436757
486|9417.6|-301.2884567193125|-5633.689649361253|885.4231035063892|941.7600000000018|-56.33689649361253
487|-3284.1599999999994|100.03771722893742|2317.440160536564|-305.24159839463476|-328.4160000000004|23.174401605365638
488|14732.64|-655.1994760016479|5277.300954127845|1526.0370095412793|1473.2640000000008|52.773009541278455
489|-5724.94|364.2869252673881|-5542.858336373244|-627.9225833637329|-572.4940000000005|-55.42858336373244
490|-1679.52|-134.47370691753065|155.80999021255914|-166.39390009787454|-167.95200000000014|1.5580999021255915
491|-6998.180000000001|-114.38107850695742|-4637.699200787812|-746.1949920078795|-699.8180000000013|-46.376992007878115
492|9267.760000000002|677.6255272008399|-6751.883657380101|859.2571634262|926.776000000001|-67.51883657380101
493|81.56000000000007|-6.6634030930995065|30.062818471215746|8.456628184712171|8.156000000000013|0.30062818471215746
494|-4116.0|176.86039404997868|2063.820613249157|-390.9617938675091|-411.60000000000065|20.638206132491568
495|1443.6000000000013|107.35713836374316|-765.9080252876768|136.7009197471234|144.36000000000018|-7.659080252876768
496|923.3000000000009|63.908624001220346|-515.0813836521623|87.1791861634786|92.33000000000023|-5.150813836521624
497|-1070.88|-93.84504044315344|-293.9163619485179|-110.02716361948531|-107.08800000000012|-2.939163619485179
498|672.7|-48.855859128564475|633.5205223811093|73.6052052238112|67.27000000000011|6.335205223811093
499|-8902.740000000002|695.2723599696054|-7282.984912835754|-963.1038491283589|-890.2740000000014|-72.82984912835754
500|2516.7999999999997|183.05300236013628|-1730.157109521429|234.37842890478584|251.68000000000012|-17.30157109521429
501|-160.34000000000015|-5.833675745133653|24.943379379593456|-15.78456620620409|-16.034000000000024|0.24943379379593456
502|-1701.26|138.97997640896358|-716.6533846936761|-177.2925338469371|-170.12600000000032|-7.166533846936761
503|1366.8800000000003|-38.3915976558672|707.2567035719287|143.76056703571948|136.6880000000002|7.072567035719287
504|814.9000000000001|-46.31212107412424|-425.1946007060026|77.23805399294002|81.49000000000005|-4.251946007060026
505|-808.6399999999998|30.063517027356532|800.1090057033609|-72.86290994296645|-80.86400000000006|8.00109005703361
506|-300.6|-11.266087221876791|59.454934318356436|-29.465450656816436|-30.060000000000002|0.5945493431835643
507|-145.90000000000012|8.117753213068863|-71.08270959936135|-15.300827095993636|-14.590000000000023|-0.7108270959936135
508|2924.32|-203.54014362070393|-388.25947966106696|288.54940520338977|292.4320000000004|-3.8825947966106695
509|-1260.0400000000002|58.4346392959727|-1178.7335277066982|-137.79133527706713|-126.00400000000016|-11.787335277066981
510|20532.600000000002|-74.11214743163956|-5378.143842047731|1999.4785615795256|2053.260000000003|-53.78143842047731
511|-2620.8000000000006|-192.085620518151|31.978949010933707|-261.760210509891|-262.0800000000003|0.3197894901093371
512|11856.0|-169.63753270473285|-2098.316389863473|1164.616836101366|1185.6000000000008|-20.98316389863473
513|-2834.5599999999995|118.01370176555574|-740.5513633514597|-290.8615136335148|-283.4560000000002|-7.405513633514597
514|648.0|48.45882553933925|639.2792579575714|71.19279257957582|64.80000000000011|6.392792579575715
515|3780.8|311.4171107956237|-2632.729947560468|351.7527005243959|378.08000000000055|-26.327299475604683
516|5302.200000000001|342.8745270559663|-2639.976744601769|503.8202325539829|530.2200000000006|-26.39976744601769
517|3194.2400000000007|-53.8599830602901|2721.148781370111|346.63548781370156|319.42400000000043|27.211487813701112
518|-678.2400000000001|-42.268821757885796|-15.001310543679622|-67.97401310543685|-67.82400000000005|-0.15001310543679622
519|802.399999999999|57.09581346125053|794.5321561839872|88.18532156183981|80.23999999999994|7.945321561839872
520|4198.0199999999995|349.5029997351713|1640.7493342509624|436.2094933425098|419.8020000000002|16.407493342509625
521|-4610.4|80.92795114213968|-176.74430448623835|-462.80744304486257|-461.0400000000002|-1.7674430448623835
522|-4256.959999999999|-78.44465001293243|-3483.4536175138146|-460.5305361751383|-425.69600000000014|-34.83453617513815
523|5159.44|208.6442398331838|4026.7794376417755|556.2117943764179|515.9440000000001|40.267794376417754
524|-12511.200000000003|-1055.0182134181357|7054.636660783814|-1180.5736333921623|-1251.1200000000003|70.54636660783814
525|-762.84|56.165559900936266|751.2711507134711|-68.77128849286531|-76.28400000000002|7.5127115071347115
526|-3740.0|-103.30251658075572|138.16887154365105|-372.6183112845638|-374.0000000000003|1.3816887154365105
527|-24.5|1.5923384904699491|-0.9972006282801612|-2.459972006282806|-2.450000000000004|-0.009972006282801612
528|6568.06|614.1014115300075|-765.687422726353|649.1491257727367|656.8060000000003|-7.65687422726353
529|12972.0|945.2647462842777|8878.561310814555|1385.9856131081476|1297.200000000002|88.78561310814555
530|336.1600000000003|-1.9118604117776916|-24.27642754951237|33.37323572450494|33.616000000000064|-0.2427642754951237
531|4289.68|-115.60800817690848|2483.352179472663|453.80152179472725|428.96800000000064|24.833521794726632
532|-1281.6999999999996|76.43259433748511|664.471389361514|-121.52528610638491|-128.17000000000004|6.6447138936151395
533|4046.16|19.13071427361381|2667.9153951007625|431.2951539510078|404.6160000000002|26.679153951007624
534|941.3599999999998|44.426677208430846|790.5602501700723|102.04160250170082|94.1360000000001|7.905602501700724
